"Label","Target","Correlation","p","Type"
"emrA","Megasphaera",0.912252186898694,2.1228022895059e-08,"undirected"
"mdfA","Megasphaera",0.912252186898694,2.1228022895059e-08,"undirected"
"mdtB","Megasphaera",0.912252186898694,2.1228022895059e-08,"undirected"
"mdtD","Megasphaera",0.912252186898694,2.1228022895059e-08,"undirected"
"mdtK","Megasphaera",0.793835746036835,2.94112068051078e-05,"undirected"
"pbp2","Megasphaera",0.822540755348116,8.53543113854549e-06,"undirected"
"pmrA","Megasphaera",0.912252186898694,2.1228022895059e-08,"undirected"
"tolC","Megasphaera",0.78495958208847,4.15024901985195e-05,"undirected"
"Enterobacteria phage IME10","Megasphaera",0.825316412251816,7.4866487282943e-06,"undirected"
"Escherichia phage D108","Megasphaera",0.891113589807168,1.36800402117387e-07,"undirected"
"Salmonella virus SJ46","Megasphaera",0.918574591430064,1.10883753290381e-08,"undirected"
"Erysipelotrichaceae_u_g","Megasphaera",0.836011475420035,4.41897777170297e-06,"undirected"
"Ethanoligenens","Megasphaera",0.912252186898694,2.1228022895059e-08,"undirected"
"Kandleria","Megasphaera",0.891514050588061,1.32538309660646e-07,"undirected"
"Lachnospira","Megasphaera",0.850901524228724,1.98680207885715e-06,"undirected"
"acrE","Micrococcaceae_u_g",1,0,"undirected"
"phoP","Micrococcaceae_u_g",1,0,"undirected"
"phoQ","Micrococcaceae_u_g",0.813057081229965,1.31426468747975e-05,"undirected"
"clbC","Micromonospora",0.796698176757295,2.62272490494375e-05,"undirected"
"88 Branch","Microvirga",0.940434205884044,7.21459114672030e-10,"undirected"
"cfxA3","Microvirga",0.940434205884044,7.21459114672030e-10,"undirected"
"ermC","Microvirga",0.940434205884044,7.21459114672030e-10,"undirected"
"mdtC","Microvirga",0.940434205884044,7.21459114672030e-10,"undirected"
"Escherichia virus If1","Microvirga",0.934495337435286,1.66018132574663e-09,"undirected"
"Enterobacteria phage cdtI","Microvirga",0.762472726719615,9.29047894833168e-05,"undirected"
"Salmonella phage RE-2010","Microvirga",0.887458079843508,1.81619400851929e-07,"undirected"
"Salmonella phage vB_SemP_Emek","Microvirga",0.940434205884044,7.21459114672030e-10,"undirected"
"Gemella","Microvirga",0.882065909978148,2.71164734222396e-07,"undirected"
"Glycomyces","Microvirga",0.940434205884044,7.21459114672030e-10,"undirected"
"repB","Olsenella",0.845945407794247,2.61637136489412e-06,"undirected"
"tetL","Olsenella",0.961365854931096,1.58268953498464e-11,"undirected"
"tetL-Ef","Olsenella",0.961365854931096,1.58268953498464e-11,"undirected"
"Salmonella virus FSLSP004","Olsenella",0.913968657528602,1.78845267484462e-08,"undirected"
"Atopobium","Olsenella",0.970887986851839,1.28341781646668e-12,"undirected"
"Collinsella","Olsenella",0.949795021345633,1.60301771856552e-10,"undirected"
"Desulfobulbus","Olsenella",0.961365854931097,1.58268953498464e-11,"undirected"
"repB","Opitutales_u_g",0.890083244878012,1.4832409389598e-07,"undirected"
"tetL","Opitutales_u_g",1,0,"undirected"
"tetL-Ef","Opitutales_u_g",1,0,"undirected"
"Salmonella virus FSLSP004","Opitutales_u_g",0.96189291877918,1.40132350168187e-11,"undirected"
"Atopobium","Opitutales_u_g",0.98660776358931,1.33226762955019e-15,"undirected"
"Collinsella","Opitutales_u_g",0.899390363836773,6.92803499013905e-08,"undirected"
"Corynebacterium","Opitutales_u_g",0.782215635644819,4.60174703273974e-05,"undirected"
"Desulfobulbus","Opitutales_u_g",1,0,"undirected"
"Olsenella","Opitutales_u_g",0.961365854931096,1.58268953498464e-11,"undirected"
"astA","Pelosinus",0.90268988649816,5.19584009150975e-08,"undirected"
"emrR","Pelosinus",0.835298999999944,4.58217343246581e-06,"undirected"
"mdtL","Pelosinus",0.85596098767587,1.48470147509627e-06,"undirected"
"pmrB","Pelosinus",0.96384414927861,8.79407657805586e-12,"undirected"
"tetX","Pelosinus",0.791232855272155,3.2591250938907e-05,"undirected"
"Enterobacteria phage SfI","Pelosinus",0.816932206699985,1.10501923533679e-05,"undirected"
"Escherichia virus HK97","Pelosinus",0.96384414927861,8.79407657805586e-12,"undirected"
"Shigella virus SfMu","Pelosinus",0.858120064355314,1.30675803022839e-06,"undirected"
"Stx2-converting phage 1717","Pelosinus",0.888908790375076,1.62490985111674e-07,"undirected"
"Campylobacter","Pelosinus",0.95046392332078,1.42422962312594e-10,"undirected"
"Helcococcus","Pelosinus",0.772509736756074,6.55598901002641e-05,"undirected"
"blaAmpH","Peptococcaceae_u_g",0.76502289253443,8.51655436835408e-05,"undirected"
"pmrF","Peptococcaceae_u_g",0.774892406428628,6.01995026578983e-05,"undirected"
"Streptococcus phage 20617","Peptococcaceae_u_g",1,0,"undirected"
"Desulfomicrobium","Peptococcaceae_u_g",1,0,"undirected"
"88 Branch","Peptostreptococcaceae_u_g",0.784790763795635,4.1768780019602e-05,"undirected"
"cfxA3","Peptostreptococcaceae_u_g",0.784790763795635,4.1768780019602e-05,"undirected"
"ermC","Peptostreptococcaceae_u_g",0.784790763795635,4.1768780019602e-05,"undirected"
"mdtC","Peptostreptococcaceae_u_g",0.784790763795635,4.1768780019602e-05,"undirected"
"Escherichia virus If1","Peptostreptococcaceae_u_g",0.759894594196288,0.000101335921991907,"undirected"
"Salmonella phage RE-2010","Peptostreptococcaceae_u_g",0.85801190302389,1.31520694734988e-06,"undirected"
"Salmonella phage vB_SemP_Emek","Peptostreptococcaceae_u_g",0.784790763795635,4.1768780019602e-05,"undirected"
"Glycomyces","Peptostreptococcaceae_u_g",0.784790763795635,4.1768780019602e-05,"undirected"
"traE","Peptostreptococcus",0.814757363512415,1.21856931940556e-05,"undirected"
"lacY","Peptostreptococcus",0.814757363512414,1.21856931940556e-05,"undirected"
"traA","Peptostreptococcus",0.814757363512415,1.21856931940556e-05,"undirected"
"exc1","Peptostreptococcus",0.814757363512415,1.21856931940556e-05,"undirected"
"Rom","Peptostreptococcus",0.814757363512415,1.21856931940556e-05,"undirected"
"Plasmid 4775492","Peptostreptococcus",0.814757363512415,1.21856931940556e-05,"undirected"
"tnp","Peptostreptococcus",0.814757363512415,1.21856931940556e-05,"undirected"
"acrF","Peptostreptococcus",0.814757363512415,1.21856931940556e-05,"undirected"
"cpxR","Peptostreptococcus",0.800719111755282,2.22601954229518e-05,"undirected"
"crp","Peptostreptococcus",0.76778437429884,7.74166579589064e-05,"undirected"
"emrA","Peptostreptococcus",0.814757363512415,1.21856931940556e-05,"undirected"
"evgS","Peptostreptococcus",0.86037891144125,1.14081733926241e-06,"undirected"
"mdfA","Peptostreptococcus",0.814757363512414,1.21856931940556e-05,"undirected"
"mdtB","Peptostreptococcus",0.814757363512415,1.21856931940556e-05,"undirected"
"mdtD","Peptostreptococcus",0.814757363512415,1.21856931940556e-05,"undirected"
"mdtK","Peptostreptococcus",0.871490664503131,5.6424194472271e-07,"undirected"
"pmrA","Peptostreptococcus",0.814757363512415,1.21856931940556e-05,"undirected"
"tolC","Peptostreptococcus",0.847643958774113,2.38341878100456e-06,"undirected"
"sugE","Peptostreptococcus",0.925339893060819,5.20904874790062e-09,"undirected"
"Escherichia phage D108","Peptostreptococcus",0.770604697913749,7.01367039099843e-05,"undirected"
"Salmonella virus SJ46","Peptostreptococcus",0.808119019065641,1.6300934171154e-05,"undirected"
"Ethanoligenens","Peptostreptococcus",0.814757363512414,1.21856931940556e-05,"undirected"
"acrS","Phyllobacteriaceae_u_g",1,0,"undirected"
"cfxA2","Phyllobacteriaceae_u_g",1,0,"undirected"
"Enterobacteria phage vB_EcoP_ACG-C91","Phyllobacteriaceae_u_g",1,0,"undirected"
"Escherichia virus phiV10","Phyllobacteriaceae_u_g",0.992111791868317,0,"undirected"
"Escherichia virus pro483","Phyllobacteriaceae_u_g",0.90512186085357,4.17532222130035e-08,"undirected"
"Escherichia virus K1-5","Phyllobacteriaceae_u_g",1,0,"undirected"
"Escherichia virus K1E","Phyllobacteriaceae_u_g",1,0,"undirected"
"Lactobacillus phage LfeSau","Phyllobacteriaceae_u_g",1,0,"undirected"
"Lactobacillus phage iA2","Phyllobacteriaceae_u_g",1,0,"undirected"
"Seunavirus_u_s","Phyllobacteriaceae_u_g",1,0,"undirected"
"Salmonella phage BP12B","Phyllobacteriaceae_u_g",1,0,"undirected"
"Stx2-converting phage 86","Phyllobacteriaceae_u_g",1,0,"undirected"
"Acidithiobacillus","Phyllobacteriaceae_u_g",1,0,"undirected"
"Actinobacteria_u_g","Phyllobacteriaceae_u_g",0.953904998221551,7.54498685751059e-11,"undirected"
"Alphaproteobacteria_u_g","Phyllobacteriaceae_u_g",1,0,"undirected"
"Desulfotomaculum","Phyllobacteriaceae_u_g",0.772711391693313,6.50908327866073e-05,"undirected"
"astA","Porphyromonas",0.819852952709915,9.67039247834478e-06,"undirected"
"emrR","Porphyromonas",0.912503527151832,2.07064467794282e-08,"undirected"
"mdtL","Porphyromonas",0.841951610468619,3.24386179251235e-06,"undirected"
"mefA","Porphyromonas",0.760486494195284,9.93442943753031e-05,"undirected"
"pmrB","Porphyromonas",0.867146997091954,7.4853994824764e-07,"undirected"
"tetX","Porphyromonas",0.77358186294116,6.30990962253719e-05,"undirected"
"Enterobacteria phage SfI","Porphyromonas",0.799958926148317,2.29675843956834e-05,"undirected"
"Escherichia virus HK97","Porphyromonas",0.867146997091955,7.4853994824764e-07,"undirected"
"Shigella virus SfMu","Porphyromonas",0.803822203181626,1.95645600378214e-05,"undirected"
"Stx2-converting phage 1717","Porphyromonas",0.897770029528861,7.95084182936279e-08,"undirected"
"Campylobacter","Porphyromonas",0.867064106124074,7.5251607967175e-07,"undirected"
"Pelosinus","Porphyromonas",0.79958085231482,2.33265872084942e-05,"undirected"
"88 Branch","Pseudoxanthomonas",1,0,"undirected"
"cfxA3","Pseudoxanthomonas",1,0,"undirected"
"ermC","Pseudoxanthomonas",1,0,"undirected"
"mdtC","Pseudoxanthomonas",1,0,"undirected"
"Escherichia virus If1","Pseudoxanthomonas",0.995572738766431,0,"undirected"
"Salmonella phage RE-2010","Pseudoxanthomonas",0.944432072881811,3.91797261301008e-10,"undirected"
"Salmonella phage vB_SemP_Emek","Pseudoxanthomonas",1,0,"undirected"
"Gemella","Pseudoxanthomonas",0.944530736897954,3.85720788642629e-10,"undirected"
"Glycomyces","Pseudoxanthomonas",1,0,"undirected"
"Imtechella","Pseudoxanthomonas",0.791381745073291,3.24016538351124e-05,"undirected"
"Microvirga","Pseudoxanthomonas",0.940434205884044,7.21459114672030e-10,"undirected"
"Peptostreptococcaceae_u_g","Pseudoxanthomonas",0.784790763795635,4.1768780019602e-05,"undirected"
"88 Branch","Rikenellaceae_u_g",1,0,"undirected"
"cfxA3","Rikenellaceae_u_g",1,0,"undirected"
"ermC","Rikenellaceae_u_g",1,0,"undirected"
"mdtC","Rikenellaceae_u_g",1,0,"undirected"
"Escherichia virus If1","Rikenellaceae_u_g",0.995572738766431,0,"undirected"
"Salmonella phage RE-2010","Rikenellaceae_u_g",0.944432072881811,3.91797261301008e-10,"undirected"
"Salmonella phage vB_SemP_Emek","Rikenellaceae_u_g",1,0,"undirected"
"Gemella","Rikenellaceae_u_g",0.944530736897954,3.85720788642629e-10,"undirected"
"Glycomyces","Rikenellaceae_u_g",1,0,"undirected"
"Imtechella","Rikenellaceae_u_g",0.791381745073291,3.24016538351124e-05,"undirected"
"Microvirga","Rikenellaceae_u_g",0.940434205884044,7.21459114672030e-10,"undirected"
"Peptostreptococcaceae_u_g","Rikenellaceae_u_g",0.784790763795635,4.1768780019602e-05,"undirected"
"Pseudoxanthomonas","Rikenellaceae_u_g",1,0,"undirected"
"blaACI 1","Roseburia",0.779723632611181,5.04789521444948e-05,"undirected"
"Coprococcus","Roseburia",0.902121196078554,5.46392970868226e-08,"undirected"
"Dorea","Roseburia",0.773634031991141,6.29814139845308e-05,"undirected"
"Lachnobacterium","Roseburia",0.916371536567451,1.39845508506653e-08,"undirected"
"Plasmid 38606113","Saccharomonospora",0.851836495365463,1.88419020274999e-06,"undirected"
"ant6 Ib","Saccharomonospora",0.851836495365463,1.88419020274999e-06,"undirected"
"mdtN","Saccharomonospora",0.851836495365463,1.88419020274999e-06,"undirected"
"tetA","Saccharomonospora",0.851836495365463,1.88419020274999e-06,"undirected"
"Enterobacteria phage HK140","Saccharomonospora",0.851836495365463,1.88419020274999e-06,"undirected"
"Escherichia virus HK629","Saccharomonospora",0.851836495365463,1.88419020274999e-06,"undirected"
"Escherichia virus HK633","Saccharomonospora",0.851836495365463,1.88419020274999e-06,"undirected"
"Escherichia virus mEpX2","Saccharomonospora",0.851836495365463,1.88419020274999e-06,"undirected"
"Escherichia virus pro147","Saccharomonospora",0.848679353926733,2.25047636703835e-06,"undirected"
"Lactobacillus phage Lrm1","Saccharomonospora",0.851836495365463,1.88419020274999e-06,"undirected"
"Salmonella virus SPN3US","Saccharomonospora",0.851836495365463,1.88419020274999e-06,"undirected"
"emrB","Saccharopolyspora",0.814955836206171,1.20780333836557e-05,"undirected"
"Gordonia","Saccharopolyspora",0.876586221616916,3.99698449893293e-07,"undirected"
"88 Branch","Salmonella",1,0,"undirected"
"cfxA3","Salmonella",1,0,"undirected"
"ermC","Salmonella",1,0,"undirected"
"mdtC","Salmonella",1,0,"undirected"
"Escherichia virus If1","Salmonella",0.995572738766431,0,"undirected"
"Salmonella phage RE-2010","Salmonella",0.944432072881811,3.91797261301008e-10,"undirected"
"Salmonella phage vB_SemP_Emek","Salmonella",1,0,"undirected"
"Gemella","Salmonella",0.944530736897954,3.85720788642629e-10,"undirected"
"Glycomyces","Salmonella",1,0,"undirected"
"Imtechella","Salmonella",0.791381745073291,3.24016538351124e-05,"undirected"
"Microvirga","Salmonella",0.940434205884044,7.21459114672030e-10,"undirected"
"Peptostreptococcaceae_u_g","Salmonella",0.784790763795635,4.1768780019602e-05,"undirected"
"Pseudoxanthomonas","Salmonella",1,0,"undirected"
"Rikenellaceae_u_g","Salmonella",1,0,"undirected"
"blaCMY 27","Selenomonadaceae_u_g",0.894943472698536,1.00553720905339e-07,"undirected"
"Karamvirus_u_s","Selenomonadaceae_u_g",0.955603652427343,5.41509059814871e-11,"undirected"
"Anaeromyxobacter","Selenomonadaceae_u_g",0.955603652427343,5.41509059814871e-11,"undirected"
"Holophagaceae_u_g","Selenomonadaceae_u_g",0.839810409538509,3.63141863335414e-06,"undirected"
"Myxococcaceae_u_g","Selenomonadaceae_u_g",0.870537214177012,6.00873126810342e-07,"undirected"
"emrR","Shigella",0.790610303464454,3.33944366759376e-05,"undirected"
"mdtL","Shigella",0.765978889693771,8.24107487999992e-05,"undirected"
"Stx2-converting phage 1717","Shigella",0.816692058180078,1.11708855077275e-05,"undirected"
"Porphyromonas","Shigella",0.818106136036287,1.04763505424099e-05,"undirected"
"gadX","Sporolactobacillus",0.761090632985082,9.73462643223399e-05,"undirected"
"Alkaliphilus","Sporolactobacillus",0.761090632985082,9.73462643223399e-05,"undirected"
"traE","Succiniclasticum",1,0,"undirected"
"lacY","Succiniclasticum",1,0,"undirected"
"traA","Succiniclasticum",1,0,"undirected"
"exc1","Succiniclasticum",1,0,"undirected"
"Rom","Succiniclasticum",1,0,"undirected"
"Plasmid 4775492","Succiniclasticum",1,0,"undirected"
"tnp","Succiniclasticum",1,0,"undirected"
"acrF","Succiniclasticum",1,0,"undirected"
"arnA","Succiniclasticum",0.778525970170532,5.27526392644084e-05,"undirected"
"cpxR","Succiniclasticum",0.765943824490387,8.25104210022687e-05,"undirected"
"crp","Succiniclasticum",0.798872926521986,2.40118807837142e-05,"undirected"
"emrA","Succiniclasticum",1,0,"undirected"
"evgS","Succiniclasticum",0.850763929006585,2.00230727864792e-06,"undirected"
"mdfA","Succiniclasticum",1,0,"undirected"
"mdtB","Succiniclasticum",1,0,"undirected"
"mdtD","Succiniclasticum",1,0,"undirected"
"mdtK","Succiniclasticum",0.897078089441341,8.42654479527027e-08,"undirected"
"pbp2","Succiniclasticum",0.924806362609722,5.54280732423251e-09,"undirected"
"pmrA","Succiniclasticum",1,0,"undirected"
"tolC","Succiniclasticum",0.902413291318746,5.32475081804762e-08,"undirected"
"sugE","Succiniclasticum",0.781391349310482,4.74539420278752e-05,"undirected"
"Enterobacteria phage BP-4795","Succiniclasticum",0.799932208449455,2.29927963786292e-05,"undirected"
"Enterobacteria phage IME10","Succiniclasticum",0.935835402280406,1.38521816239745e-09,"undirected"
"Escherichia phage D108","Succiniclasticum",0.96607084304629,5.00355312738066e-12,"undirected"
"Escherichia virus P2","Succiniclasticum",0.771264994242937,6.85201678964908e-05,"undirected"
"Salmonella virus SJ46","Succiniclasticum",0.997166270966194,0,"undirected"
"Erysipelotrichaceae_u_g","Succiniclasticum",0.804043956436972,1.93832522212833e-05,"undirected"
"Ethanoligenens","Succiniclasticum",1,0,"undirected"
"Kandleria","Succiniclasticum",0.835953798174886,4.43199802124816e-06,"undirected"
"Lachnospira","Succiniclasticum",0.848438284446489,2.28083694020498e-06,"undirected"
"Megasphaera","Succiniclasticum",0.912252186898694,2.1228022895059e-08,"undirected"
"Peptostreptococcus","Succiniclasticum",0.814757363512415,1.21856931940556e-05,"undirected"
"blaACI 1","Succinivibrio",0.882895016591745,2.55281982664002e-07,"undirected"
"Coprococcus","Succinivibrio",0.829361793579018,6.1590920692467e-06,"undirected"
"Roseburia","Succinivibrio",0.899102769087408,7.10064478326444e-08,"undirected"
"acrS","Taylorella",1,0,"undirected"
"cfxA2","Taylorella",1,0,"undirected"
"Enterobacteria phage vB_EcoP_ACG-C91","Taylorella",1,0,"undirected"
"Escherichia virus phiV10","Taylorella",0.992111791868317,0,"undirected"
"Escherichia virus pro483","Taylorella",0.90512186085357,4.17532222130035e-08,"undirected"
"Escherichia virus K1-5","Taylorella",1,0,"undirected"
"Escherichia virus K1E","Taylorella",1,0,"undirected"
"Lactobacillus phage LfeSau","Taylorella",1,0,"undirected"
"Lactobacillus phage iA2","Taylorella",1,0,"undirected"
"Seunavirus_u_s","Taylorella",1,0,"undirected"
"Salmonella phage BP12B","Taylorella",1,0,"undirected"
"Stx2-converting phage 86","Taylorella",1,0,"undirected"
"Acidithiobacillus","Taylorella",1,0,"undirected"
"Actinobacteria_u_g","Taylorella",0.953904998221551,7.54498685751059e-11,"undirected"
"Alphaproteobacteria_u_g","Taylorella",1,0,"undirected"
"Desulfotomaculum","Taylorella",0.772711391693314,6.50908327866073e-05,"undirected"
"Phyllobacteriaceae_u_g","Taylorella",1,0,"undirected"
"gadX","Thermoanaerobacterales_u_g",0.953876867672856,7.58575424697483e-11,"undirected"
"Alkaliphilus","Thermoanaerobacterales_u_g",0.953876867672856,7.58575424697483e-11,"undirected"
"Gordonia","Thermobifida",0.825744185712561,7.33541847131036e-06,"undirected"
"Saccharopolyspora","Thermobifida",0.821518943164913,8.95246001242356e-06,"undirected"
"blaAmpH","Treponema",0.754695542062732,0.000120354805591028,"undirected"
"cpxR","Turicibacter",0.775436988664318,5.90288162638508e-05,"undirected"
"tetBP","Turicibacter",0.78384404124648,4.32896160909024e-05,"undirected"
"Intestinibacter","Turicibacter",0.87380930310805,4.83199840140003e-07,"undirected"
"blaACI 1","Tyzzerella",0.78715200321394,3.81750156319693e-05,"undirected"
"Coprococcus","Tyzzerella",0.824184251035692,7.9000525210482e-06,"undirected"
"Lachnobacterium","Tyzzerella",0.828510907130488,6.41988131411253e-06,"undirected"
"Roseburia","Tyzzerella",0.935514933362761,1.44702649862438e-09,"undirected"
"Succinivibrio","Tyzzerella",0.90934552565585,2.81557039905067e-08,"undirected"
"Microvirga","Ureaplasma",0.923284473650671,6.60073373737191e-09,"undirected"
"Plasmid 38606113","Ureibacillus",0.813939054658499,1.26384222249865e-05,"undirected"
"ant6 Ib","Ureibacillus",0.813939054658499,1.26384222249865e-05,"undirected"
"mdtN","Ureibacillus",0.813939054658499,1.26384222249865e-05,"undirected"
"tetA","Ureibacillus",0.813939054658499,1.26384222249865e-05,"undirected"
"Enterobacteria phage HK140","Ureibacillus",0.8139390546585,1.26384222249865e-05,"undirected"
"Escherichia virus HK629","Ureibacillus",0.813939054658499,1.26384222249865e-05,"undirected"
"Escherichia virus HK633","Ureibacillus",0.813939054658499,1.26384222249865e-05,"undirected"
"Escherichia virus mEpX2","Ureibacillus",0.813939054658499,1.26384222249865e-05,"undirected"
"Escherichia virus pro147","Ureibacillus",0.811113172785181,1.43159905743317e-05,"undirected"
"Lactobacillus phage Lrm1","Ureibacillus",0.813939054658499,1.26384222249865e-05,"undirected"
"Salmonella virus SPN3US","Ureibacillus",0.813939054658499,1.26384222249865e-05,"undirected"
"Saccharomonospora","Ureibacillus",0.991170010494562,0,"undirected"
"Tyzzerella","Veillonellaceae_u_g",0.821639959663799,8.90216367066543e-06,"undirected"
"blaAmpH","Xylella",0.76502289253443,8.51655436835408e-05,"undirected"
"pmrF","Xylella",0.774892406428628,6.01995026578983e-05,"undirected"
"Streptococcus phage 20617","Xylella",1,0,"undirected"
"Desulfomicrobium","Xylella",1,0,"undirected"
"Peptococcaceae_u_g","Xylella",1,0,"undirected"
